track_name,artist_name,genre,popularity,danceability,energy,valence,tempo,loudness,speechiness,acousticness,instrumentalness,liveness,duration_ms,popularity_z,sticky
track_11,artist_11,rock,51,0.6910156375009007,0.8517396089560657,0.5902943956855046,147.89993151415197,-11.81166120461004,0.1453028084809758,0.61957846223977,0.2419112375777991,0.2385913077281414,232062,0.575947047522768,0
track_12,artist_12,rock,50,0.5396682090640951,0.4148474145428495,0.8796031530051215,74.99910183756036,-15.223625776932083,0.4040289515044071,0.5750765952149843,0.1631828785226527,0.7710496972153901,311724,0.5186366025774202,0
track_13,artist_13,rock,66,0.2155675312852451,0.5655129987642389,0.7479351916777789,74.05040543995905,-17.724513980389236,0.0026632591866477,0.2746721598588655,0.1225966645806414,0.0977006039595512,178023,1.4356037217029864,1
track_14,artist_14,r&b,32,0.9146802092590106,0.4413855591024436,0.1680251170769777,156.20183140152574,-13.258772700538408,0.1320737363892546,0.2822528871865359,0.5464164494444165,0.0727824822303914,156086,-0.5129514064388419,0
track_15,artist_15,r&b,62,0.8771520948909036,0.6354276244946826,0.3510569321532814,106.3109464641171,-14.533093000439507,0.023219291792602,0.1990793843226926,0.000317919388792,0.408302352222435,332787,1.206361941921595,1
track_16,artist_16,hip hop,61,0.3593264712575659,0.4506272115503183,0.3047132355190204,167.95800088138844,-9.908928289581173,0.2963752936121617,0.2252701582873152,0.2102820607528671,0.1198099457617366,279817,1.1490514969762469,1
track_17,artist_17,hip hop,10,0.2758871089254729,0.2626782380798053,0.8506760555622767,92.5585316164405,-3.544100869428018,0.087714144886971,0.2305792838260112,0.0090659264388527,0.1963855014112832,247195,-1.7737811952364955,0
track_18,artist_18,hip hop,56,0.3457686721519772,0.4285938450807009,0.8214840083080429,88.06923777240922,-6.152229756066504,0.153022248328026,0.5854610430077051,0.0886868823204442,0.6212271679528042,185019,0.8624992722495075,1
track_19,artist_19,hip hop,26,0.727599610775495,0.2698574840802367,0.7419061617130289,73.68856782093573,-10.31187535718762,0.315755288883735,0.6391932531708964,0.011415259944036,0.0829318299790678,321610,-0.8568140761109292,0
track_20,artist_20,rock,40,0.4767285944738946,0.2325463291148442,0.2360754290966583,77.58136933039407,-18.685541886690615,0.0172412675773263,0.3361740738194606,0.0733274103476094,0.1635170941752066,177562,-0.05446784687605875,0
track_21,artist_21,hip hop,28,0.7799668155571726,0.229134925725199,0.727471363781641,179.65616770305422,-11.462684824368877,0.2537335431121852,0.1774094010121567,0.0271665413031073,0.0243662619442883,246920,-0.7421931862202334,0
track_22,artist_22,r&b,14,0.6034288887148093,0.4545243279006046,0.0179845274903711,132.63878695398503,-4.91317179727045,0.1400374293599075,0.5304799665480406,0.0378210575015912,0.3133040521415393,357475,-1.544539415455104,0
track_23,artist_23,hip hop,48,0.2775857258335447,0.2876682973941171,0.6672387903213715,72.47162391521292,-15.432484890455918,0.2517877184820927,0.5113481057637329,0.0353676056851845,0.3773152509078421,275169,0.40401571268672437,0
track_24,artist_24,r&b,27,0.5027369683504114,0.1861758647241048,0.7922628242263002,175.44898950445426,-16.865694348457627,0.0220600925741657,0.5074865779414088,0.277027045524842,0.1341647771790031,355628,-0.7995036311655813,0
track_25,artist_25,pop,38,0.8415077153806201,0.7649732048886615,0.4184839370841191,149.65136622004525,-9.167063143578725,0.3291476945312684,0.4645894751227126,0.0095226737848162,0.0112742913652039,173927,-0.16908873676675454,0
track_26,artist_26,hip hop,41,0.3458324647357735,0.3661831957014937,0.4384434795602601,156.979548132286,-14.581207450154812,0.2064288233896831,0.1097006303007617,0.0027150982064026,0.1968210779851254,254365,0.002842598069289146,0
track_27,artist_27,r&b,30,0.1514106623188761,0.1146687980803861,0.6411427791656094,157.77882543577218,-15.597294922769168,0.1169843193439522,0.4450798767522229,0.0419766790930843,0.0360689146222487,388035,-0.6275722963295377,0
track_28,artist_28,pop,38,0.6854277246757827,0.6368829806629837,0.6847523108493134,166.52069488934185,-15.484799275991996,0.0254478221253207,0.4722403902088807,0.050442529346,0.1986996867846526,258641,-0.16908873676675454,0
track_29,artist_29,rock,34,0.6572936968319611,0.3308100510288859,0.3919184043535227,146.88898118435463,-16.7832338236549,0.3179697762172233,0.5705618390670603,0.0001170320425975,0.3741680974768843,211401,-0.3983305165481461,0
track_30,artist_30,r&b,25,0.3980648500669223,0.4296112149881013,0.374230671783431,77.40856616156489,-10.103102177003354,0.1028049839034584,0.3567758882226547,0.0035379830622019,0.1131862439238584,196615,-0.9141245210562771,0
track_31,artist_31,rock,37,0.7119058288828266,0.8396305413627898,0.549929569683088,148.64164442224725,-10.433245132162495,0.0933985351039861,0.376867246335731,0.0829186701520458,0.0858104172139064,390903,-0.2263991817121024,0
track_32,artist_32,pop,48,0.745193395849561,0.628495653410245,0.6949885667797823,136.0022602931234,-15.041736161941843,0.2627116858493712,0.2137649954624019,0.0092719873952671,0.1845704017227013,211409,0.40401571268672437,0
track_33,artist_33,rock,19,0.253145730297533,0.2432717461159061,0.2706156042876838,102.87194749710451,-4.101569139909186,0.2609608061210456,0.30931802156319,0.0626332472431025,0.008908139262882,242810,-1.2579871907283644,0
track_34,artist_34,electronic,31,0.7047503243823376,0.5858628315388866,0.2960725514088993,92.39361083764668,-5.71230909329213,0.048989530998947,0.6158393370073172,0.0684168832307496,0.1686133673211249,230744,-0.5702618513841897,0
track_35,artist_35,rock,37,0.2682634802477827,0.6795436997381195,0.3655191403042878,165.78248913997626,-12.429810664954688,0.0860029228240069,0.1515605064911891,0.0608099685377667,0.0215490843792187,247061,-0.2263991817121024,0
track_36,artist_36,hip hop,44,0.5711719963207533,0.1680951781503118,0.039791332396438,129.38964234524337,-19.418807979034312,0.4995637597733052,0.1205512435291041,0.0080325477317207,0.1088471389169491,124866,0.17477393290533283,0
track_37,artist_37,r&b,14,0.5053055910847236,0.6703490176558431,0.4468368969619833,111.1726443853772,-19.70222815534494,0.1007758483998993,0.3800529105460554,0.2088029424561606,0.2180328430616752,217600,-1.544539415455104,0
track_38,artist_38,hip hop,57,0.7843704373757271,0.2074981775205534,0.5899653820285569,105.70444128902972,-13.770153907186236,0.1536601749236796,0.5938832929933945,0.0306787943309911,0.2801485691667797,226340,0.9198097171948554,1
track_39,artist_39,rock,16,0.1989463765189044,0.0959755350510804,0.5097659144253586,175.0126033036638,-8.87021761566708,0.0994466276767899,0.147556707623613,0.0744400781561567,0.1758116554091561,320938,-1.429918525564408,0
track_40,artist_40,pop,38,0.3657005589782165,0.400413550871748,0.5828205019061952,137.2079087736091,-13.01251601328602,0.2468680214626785,0.2360173592367357,0.1107297755519967,0.2984498599143297,284250,-0.16908873676675454,0
track_41,artist_41,hip hop,63,0.5226897769414268,0.7255708042798229,0.4805206763298645,81.45206143225829,-7.6862401088114,0.1815074208784862,0.4371342253154286,0.0779596005168384,0.1504708750998053,302245,1.2636723868669428,1
track_42,artist_42,electronic,17,0.3259758946686836,0.657871769512732,0.2078270705305362,119.54080298840036,-7.145223408780817,0.0542601316889268,0.6737135740688652,0.2772329984379018,0.1539396136348247,331475,-1.3726080806190601,0
track_43,artist_43,electronic,41,0.4532345160880593,0.3924706497970977,0.9140452085643236,124.66598311964133,-3.133313748003685,0.2823708160416328,0.3302555759950481,0.0405753432781716,0.0971613869053694,393170,0.002842598069289146,0
track_44,artist_44,electronic,25,0.241287514414232,0.5757432335214052,0.711615921134387,78.79619337952322,-6.795698281981224,0.0204436743940224,0.403276643616939,0.0648411036387882,0.0570804941929182,293459,-0.9141245210562771,0
track_45,artist_45,electronic,24,0.4320891016108847,0.5298425585974883,0.8917193389469971,84.37814144142195,-4.927728340912066,0.1405054104704461,0.1145521399946243,0.0511772576166913,0.0034608119000284,269886,-0.971434966001625,0
track_46,artist_46,electronic,29,0.2032009907953503,0.8422875500156175,0.2782943777954228,81.23644826232919,-8.80223351447346,0.346177092151152,0.3564623037440246,0.047842453533979,0.2696684514474189,396717,-0.6848827412748856,0
track_47,artist_47,hip hop,31,0.1730523549911719,0.4257498782996229,0.6935427581754514,72.30394571340041,-18.603081652900737,0.3241946293653714,0.2853984664310471,0.1756501964177224,0.2274065034109482,288526,-0.5702618513841897,0
track_48,artist_48,hip hop,43,0.2942325119724729,0.3279107844065528,0.7485233769486322,98.4274782321,-10.751718153893222,0.1177361103942103,0.1383052061578653,0.1411753654897692,0.0829280589328081,145723,0.11746348795998493,0
track_49,artist_49,pop,34,0.3058216373784352,0.0640930180651431,0.6563833168051596,92.44391980917888,-10.563555861861134,0.3014992742065187,0.4683500133530837,0.0009202851668099,0.0832291009287512,161688,-0.3983305165481461,0
track_50,artist_50,hip hop,62,0.4987799492906615,0.4110365620221795,0.5533563243996585,123.52574284681285,-9.810727583730124,0.245482540707673,0.7861412940792443,0.1478842869736937,0.0188877580949874,186040,1.206361941921595,1
track_51,artist_51,pop,28,0.4754190542951229,0.6733071755144051,0.7591400342645274,72.88163793852712,-19.58874001384696,0.4028195422408627,0.2860014907259657,0.0280338963425939,0.2416062651487758,323823,-0.7421931862202334,0
track_52,artist_52,electronic,27,0.6626203523037285,0.4998825510782634,0.7521781635935353,87.20199848437927,-5.497476402137942,0.0064531351631556,0.7111885021509893,0.141822220657485,0.0411176579479823,340559,-0.7995036311655813,0
track_53,artist_53,rock,49,0.621889749440177,0.3573611418243153,0.966738750509716,137.4190176948144,-16.155500122971006,0.412061009888035,0.1814620418652485,0.1816423148245,0.3256823536979857,272557,0.4613261576320723,0
track_54,artist_54,hip hop,27,0.4032240860029785,0.2955180466751418,0.7737763221975766,113.7119529533848,-18.412064476419975,0.1385248957637793,0.412755047718219,0.0888338127594554,0.8154239345854086,166489,-0.7995036311655813,0
track_55,artist_55,pop,41,0.3968496633910935,0.2470032385878575,0.1782759959186293,83.46772881948351,-7.671845683534357,0.1136834257025213,0.5345764951870898,0.0805905228651272,0.3711433275632809,372362,0.002842598069289146,0
track_56,artist_56,electronic,37,0.3831116814695293,0.5268443782747695,0.7869243738930415,108.761244127062,-5.695391597559081,0.1183174532960088,0.2647412625378912,0.037295192371488,0.0849622154769999,314362,-0.2263991817121024,0
track_57,artist_57,r&b,63,0.8001374194023911,0.4212089618134269,0.6759455038152467,111.977313385392,-17.809571895995667,0.106655600471717,0.5581275534879611,0.2287838276428727,0.3283575422621314,295906,1.2636723868669428,1
track_58,artist_58,r&b,53,0.294313537229614,0.146505664109937,0.8141123814266552,163.74902618302997,-8.647320385151088,0.1683128835665299,0.3438232933743438,0.1355231395129068,0.0203790140476206,280096,0.6905679374134638,0
track_59,artist_59,pop,67,0.3786613063204484,0.7616994019218899,0.5304567278116392,98.8943206858517,-15.383330999232324,0.0847823770413112,0.2499300045283229,0.0713736897039685,0.1922321334878429,252800,1.4929141666483343,1
track_60,artist_60,hip hop,58,0.2791153402255156,0.7046284939345268,0.2525597723091084,166.7848945097276,-10.228747577504942,0.0073619054064662,0.462987701027361,0.3014386360557445,0.1411183079270272,387129,0.9771201621402033,1
track_61,artist_61,electronic,44,0.2972668293067864,0.3696343732926392,0.6238023385035684,109.81119899216516,-9.907766549454848,0.0015960468507818,0.5264887751692696,0.0078302597447083,0.0408098651005167,256080,0.17477393290533283,0
track_62,artist_62,pop,66,0.6024024116253729,0.6816028691294729,0.6878700806356368,153.52861283278745,-18.319148500109197,0.328789425037776,0.2663207329879808,0.2177811324614643,0.3542197184797078,228044,1.4356037217029864,1
track_63,artist_63,rock,50,0.3586316849105552,0.2510495045861245,0.3453565982809137,86.17680356232472,-11.706529647729091,0.0351091779377945,0.5464498622137804,0.0119610592398169,0.0142490645603268,189134,0.5186366025774202,0
track_64,artist_64,rock,9,0.5638509517469731,0.0643928761180294,0.8908663310214988,179.3233227789668,-5.0346490434682405,0.0865040717058222,0.5780945742271595,0.0400184289315853,0.3638348335571366,156582,-1.8310916401818433,0
track_65,artist_65,rock,56,0.5748076235917791,0.0640173931393643,0.1958982411341258,133.50069321564445,-5.285188524382612,0.3375816845086758,0.200457934816105,0.0089837668451402,0.0551256126220988,125352,0.8624992722495075,1
track_66,artist_66,rock,38,0.5168422931235352,0.5639030624333894,0.3472808248009776,147.00377000493148,-18.225129794282616,0.0807624998039623,0.7271243301116441,0.0668346708937308,0.0007117453423468,363304,-0.16908873676675454,0
track_67,artist_67,rock,22,0.698066464952215,0.3690792037022788,0.882938569196493,177.68792266922898,-9.740617367262564,0.0917103469870915,0.3877952164357096,0.1639082812804388,0.2109573050370244,337096,-1.0860558558923208,0
track_68,artist_68,rock,92,0.1811944129179457,0.7159946310601951,0.3812166644618415,173.449335630979,-18.59383715408599,0.3826943475329026,0.3013803587450452,0.0635062936660371,0.5331940118996594,278096,2.9256752902820318,1
track_69,artist_69,r&b,43,0.4592561257476786,0.4797175184529798,0.4086962389120079,175.24797970327148,-11.49318052292658,0.2053383231699741,0.2122682514175554,0.03378308176945,0.167876452140769,290170,0.11746348795998493,0
track_70,artist_70,electronic,32,0.1810174285103142,0.5835942486923138,0.2896579416052152,170.2175573044122,-5.749488887723016,0.2886108158644003,0.4952665342554522,0.0548815339294554,0.2127082045933387,359996,-0.5129514064388419,0
track_71,artist_71,r&b,34,0.7884298824255608,0.877560472383226,0.4988871054667003,103.3207301716512,-18.88318739777578,0.0550496081714424,0.1053528955321423,0.0093568362027128,0.0785917119383334,338770,-0.3983305165481461,0
track_72,artist_72,electronic,29,0.5956742764946985,0.2908452057486831,0.5447684299597824,74.90202057935471,-12.934082826339605,0.0978492892706007,0.4985377527045036,0.0881369279028706,0.0904880006115984,371348,-0.6848827412748856,0
track_73,artist_73,pop,74,0.4477658570302488,0.3245181826618795,0.7079047175498223,175.6149164845992,-11.135186141734977,0.5258497829774287,0.3716104195084742,0.0370567113822575,0.3227177927232947,219968,1.8940872812657696,1
track_74,artist_74,electronic,33,0.7859189018125855,0.7210123131896323,0.966217151762124,79.97938724584242,-19.44549487819337,0.0308388581243447,0.1830592635550075,0.3499294485733226,0.3095389866369445,387769,-0.455640961493494,0
track_75,artist_75,hip hop,61,0.0406835499897202,0.6984839887776841,0.7994620676522115,129.8956345954151,-16.524164937069898,0.0435694278682429,0.2521041299295229,0.1029975132635508,0.4070988679249007,264384,1.1490514969762469,1
track_76,artist_76,pop,59,0.3539967531211891,0.4996175750021972,0.823526131257624,116.489211671497,-14.850174604112702,0.0547612547022013,0.3028014516614938,0.0209295063175172,0.2093788119406999,386622,1.0344306070855511,1
track_77,artist_77,pop,20,0.7481884938560205,0.2738104748394249,0.4045566041040998,107.90644928923156,-19.475415626762768,0.0134271821836167,0.2622836256576326,0.0809322100493648,0.0525864090216551,373840,-1.2006767457830165,0
track_78,artist_78,pop,10,0.4060895762665138,0.3244052751154838,0.7548118046578893,158.00038299400495,-10.60397971278473,0.1199215874347347,0.1401991652805893,0.0935084639942768,0.3732166782663601,200537,-1.7737811952364955,0
track_79,artist_79,pop,23,0.3873080829296469,0.5796410015362855,0.679569257008568,150.68354211413143,-18.024753739067418,0.2084804968468244,0.6072185238326039,0.0154177448571383,0.6999325499068745,177243,-1.028745410946973,0
track_80,artist_0,hip hop,35,0.5211474012416825,0.3202524206492328,0.4406995320714088,141.3355302130557,-15.454165526421798,0.0019638250805389,0.4627340981514593,0.4140055512071159,0.0489203767029723,316319,-0.3410200716027982,0
track_81,artist_1,pop,47,0.6101280057157558,0.6089108235547359,0.7506649203389024,79.27314460724854,-6.277781580549803,0.2922493733669966,0.6997266082435032,0.0203402547540033,0.3385395318833392,219671,0.3467052677413765,0
track_82,artist_2,rock,40,0.7616511855520761,0.3942013696324839,0.4633717887957913,170.67829034096053,-5.382994798348309,0.004796842393378,0.5908395931340605,0.123849521426949,0.1226635595323844,339827,-0.05446784687605875,0
track_83,artist_3,electronic,22,0.5950299137479822,0.7639928372482212,0.3138767826004581,145.36477408619325,-18.122658322011254,0.0590378296381239,0.6999909298384611,0.0458817025924602,0.3371993003162398,211487,-1.0860558558923208,0
track_84,artist_4,hip hop,69,0.2739864532528221,0.8672745879083981,0.8360414076090671,112.32839789432136,-11.680600367498606,0.0838140626895367,0.4040827861358169,0.1287249165600561,0.331676558040376,153156,1.60753505653903,1
track_85,artist_5,hip hop,37,0.8165780340672639,0.8019459953675434,0.8032702431861304,130.13537806092177,-10.218040416135478,0.0044936514464617,0.3882147897322184,0.0158347253391046,0.1915423618419809,308509,-0.2263991817121024,0
track_86,artist_6,pop,62,0.4756773582909273,0.3859583048030494,0.2578193996176204,123.27788689206596,-19.772749384590274,0.1501168256595502,0.2019886326870426,0.1201731996366249,0.1233229994725511,383912,1.206361941921595,1
track_87,artist_7,hip hop,42,0.1497717180824975,0.6413709471236784,0.2613657048330939,81.40464388077041,-19.172819717750873,0.0927913396694053,0.0259351410339487,0.022667415205311,0.2156274753229113,164430,0.06015304301463704,0
track_88,artist_8,rock,83,0.6042208594033104,0.1778479084965522,0.4831734031168003,125.776561141259,-16.80535352613951,0.0262811597636187,0.722199832521511,0.0289497194859531,0.3541559599189071,314499,2.4098812857739005,1
track_89,artist_9,electronic,40,0.5698224825889762,0.2939133991659603,0.7467336028787153,139.30438663279804,-5.41195329773124,0.3991721826441571,0.1528164746991028,0.1911173156162888,0.1987881263474638,250431,-0.05446784687605875,0
track_90,artist_10,hip hop,63,0.789379876988284,0.166999416009301,0.6074172481312418,138.14788200399337,-10.42227903788512,0.1578790736456115,0.6153779615537286,0.0369191509644179,0.1705970312167293,398776,1.2636723868669428,1
track_91,artist_11,rock,46,0.3303512087399347,0.3600914448042059,0.8197024972227128,76.66653984864007,-8.348279161417903,0.0022214062623671,0.2665740842913348,0.0818178041412774,0.0187952194150915,146574,0.2893948227960286,0
track_92,artist_12,hip hop,54,0.5179262491191721,0.2914601718445416,0.7321740786799632,159.86712979990205,-5.506693838818501,0.3951729508621363,0.2838354643179615,0.0902148780780409,0.0481748642882915,332601,0.7478783823588118,0
track_93,artist_13,electronic,25,0.6043855390354147,0.139112649478548,0.8300113984344342,70.34549966529343,-17.037862172028547,0.2243520717324846,0.3508195646629331,0.0673116805641922,0.7113378406898692,175788,-0.9141245210562771,0
track_94,artist_14,pop,49,0.599916504896799,0.8443168952256925,0.3489950597616703,89.30407901194931,-10.348635595172071,0.1761932785453885,0.1192428395774418,0.1157033127933365,0.1440182183156183,171194,0.4613261576320723,0
track_95,artist_15,hip hop,20,0.6015800101030387,0.2767648402834491,0.6191013229679815,111.41833165682282,-16.055052425080348,0.0322483013481223,0.4065057854898159,0.2284196665737793,0.1813037588891271,336304,-1.2006767457830165,0
track_96,artist_16,rock,42,0.608744070866367,0.5437441931960338,0.1505788799885902,130.62759581080093,-12.550963574778145,0.4711400032608922,0.296927927497185,0.0337866709246451,0.1846139062283467,336375,0.06015304301463704,0
track_97,artist_17,rock,42,0.8138646331763207,0.7567204572110522,0.4308135764754592,102.52199957737338,-9.46652924193632,0.4040098853113454,0.1976685543749628,0.0623818742235357,0.389924188361289,357869,0.06015304301463704,0
track_98,artist_18,rock,25,0.2279374153364438,0.1581757534227255,0.5013969952024343,159.91486320367204,-7.130182050123368,0.0193315303067842,0.5054131020551391,0.0406305816251889,0.0601476064301018,325779,-0.9141245210562771,0
track_99,artist_19,electronic,24,0.4104619889789715,0.4419102012092754,0.2791967948568314,146.96588999645792,-13.01542943871156,0.1099626935832954,0.3548948316860126,0.0353559823694651,0.2133781919699377,182457,-0.971434966001625,0
track_100,artist_20,r&b,50,0.2172671548522802,0.1780089561783995,0.8681506131335458,160.27657768434574,-11.885043231919177,0.05359960082066,0.2975113693956036,0.2490565781570804,0.0930541214486211,248554,0.5186366025774202,0
track_101,artist_21,rock,40,0.3917385677160345,0.0945227125672311,0.5100257535163932,74.84444173273108,-8.213302386509987,0.1394517152819577,0.2600924023731134,0.4773899091526626,0.1197095649760301,180747,-0.05446784687605875,0
track_102,artist_22,electronic,69,0.2938090817328833,0.4375635269728263,0.2471393491994379,152.76376705341667,-10.968001688034157,0.1176483803437546,0.4394102602660028,0.0993968326964874,0.2787743087363382,356379,1.60753505653903,1
track_103,artist_23,hip hop,97,0.3191704635450592,0.6010583140834322,0.4882967206706816,119.9843469927948,-6.7367824357890855,0.6778892032561468,0.0940835601797728,0.0094331478102451,0.300173454712793,156540,3.212227515008771,1
track_104,artist_24,pop,17,0.7751327076892189,0.5330232986063421,0.3842604758713742,164.37506000065628,-7.570325144266407,0.564433011885876,0.2834180943677868,0.0480375928301099,0.0204981011556564,174445,-1.3726080806190601,0
track_105,artist_25,r&b,41,0.6560085195066,0.5025134407823643,0.2802067069037631,93.78755810051818,-16.453997748402138,0.0749672372015752,0.6014986158492921,0.0150406905335766,0.1216601053372667,189025,0.002842598069289146,0
track_106,artist_26,pop,38,0.7504865551772848,0.6927460570740614,0.5241861369001689,82.90081625804895,-17.125949766524823,0.1041085085706899,0.7074590970009488,0.2517888869854947,0.2253118187742167,156168,-0.16908873676675454,0
track_107,artist_27,pop,41,0.4328449836002325,0.5735812352606291,0.5197393909221092,117.19686062329323,-15.309314195530703,0.1855252190222827,0.2964404419717197,0.0141150656725309,0.3757581347005488,212952,0.002842598069289146,0
track_108,artist_28,hip hop,25,0.6033085858511513,0.2115670668244688,0.6665435230725764,164.93099506739495,-17.438312720985827,0.4878266432621012,0.7810197225323726,0.0092167750106841,0.1049183453979621,311695,-0.9141245210562771,0
track_109,artist_29,electronic,17,0.2952402913739149,0.3740819368753367,0.3610731349495936,163.626580896858,-3.7202620133660056,0.2152109999239043,0.6692059648682311,0.0078394974103333,0.0140959591954284,398759,-1.3726080806190601,0
track_110,artist_30,pop,26,0.6911475619164005,0.8258026785066404,0.1285424047055344,179.4152581716136,-18.427492555037617,0.1673332034529845,0.6141712758804232,0.0756414327806361,0.1427182303113832,302532,-0.8568140761109292,0
track_111,artist_31,hip hop,26,0.5999233564393067,0.1708828455164954,0.6495748067395664,121.27997502403127,-16.771085680221464,0.4437892980186868,0.5835586701068213,0.1432321271642441,0.1363687318959429,235438,-0.8568140761109292,0
track_112,artist_32,pop,34,0.4089806833374404,0.770360237808928,0.6583131206608288,115.63082210734872,-13.416335005777698,0.0936565771330021,0.2230776808841771,0.0175918715400132,0.4362221057467003,155510,-0.3983305165481461,0
track_113,artist_33,rock,54,0.3882346905864696,0.8972363371601111,0.5040748881677084,165.6931616187458,-13.683709307562136,0.3805302635799616,0.5333853803648921,0.3224574703205064,0.0692301804103406,396569,0.7478783823588118,0
track_114,artist_34,hip hop,12,0.371012753438496,0.6059795367152365,0.8553997782441435,135.94072536245883,-4.65914430611853,0.0519917434979024,0.2821023352969551,0.0728731118307956,0.39333487202514,339633,-1.6591603053457997,0
track_115,artist_35,pop,79,0.4890399829116862,0.0473283188413524,0.7014317855939514,112.36128631053326,-5.4683017604125554,0.4345530511528839,0.3452290634505476,0.0123134777073395,0.1736073653014375,284980,2.180639505992509,1
track_116,artist_36,electronic,59,0.7310964102815339,0.9538676092990253,0.4661028845462359,115.69873006512984,-19.59191423763689,0.0768233506007672,0.7117146482778732,0.0308196707029943,0.4170905423600927,140365,1.0344306070855511,1
track_117,artist_37,r&b,61,0.5126696115365472,0.5935071547071031,0.694049815667892,110.93322367658686,-11.127966421314966,0.0129636669485384,0.3673091761649873,0.0645517275038046,0.8038866071412872,234543,1.1490514969762469,1
track_118,artist_38,r&b,49,0.4514558975079208,0.5654295234053579,0.5221451983242971,98.72786757619464,-8.18579697116819,0.1184763015060115,0.5903877769022347,0.1304879014028854,0.0849145319665445,325690,0.4613261576320723,0
track_119,artist_39,hip hop,22,0.1549903758478194,0.1330625002226793,0.0894755255886732,137.28110613289917,-14.97229143588465,0.0921568406916037,0.4768518634963076,0.2112716683089776,0.2686965845982473,320171,-1.0860558558923208,0
track_120,artist_40,r&b,46,0.31582683708518,0.5498364915067513,0.6815998985756038,168.71242892100864,-15.644744254530966,0.0228873891688131,0.5126679312485971,0.0208163906740793,0.2372873678506813,334440,0.2893948227960286,0
track_121,artist_41,rock,45,0.3982023690438202,0.3578823294411091,0.0966575900058827,171.36647310981596,-6.194680612852457,0.3366193101576769,0.3952262357330371,0.1131760584403051,0.0933999641284097,379337,0.2320843778506807,0
track_122,artist_42,pop,26,0.7798034428682465,0.5105397384090175,0.3225038407454408,178.52194255258516,-9.836720223623356,0.0252270177742506,0.4442881206730208,0.2995131190840699,0.3238612035914169,298093,-0.8568140761109292,0
track_123,artist_43,r&b,81,0.5818012066413117,0.533707814509875,0.3334473455385656,164.9833069206027,-17.75110488993235,0.4589380186936063,0.6327017590217978,0.0722882755249872,0.0489404655285416,252721,2.2952603958832047,1
track_124,artist_44,r&b,41,0.2797451332812806,0.7497139054698934,0.3896887307746792,76.02059776174845,-16.52788419173671,0.1095828793546381,0.3751894178892458,0.0080808265850384,0.0307544831261554,217672,0.002842598069289146,0
track_125,artist_45,r&b,82,0.262360719555532,0.6190366083645243,0.6267444101463225,100.73898380507929,-6.697497545535009,0.2322363479551004,0.2345447324637226,0.0801733590931731,0.0156736774118945,221716,2.3525708408285526,1
track_126,artist_46,rock,51,0.7393266229641559,0.2113107284281829,0.285855299671129,175.09930105818742,-15.801660161137828,0.1953856024283257,0.6245930531623255,0.191722667043695,0.0770010486885056,230129,0.575947047522768,0
